"source_peptide","target","group","fold","fraction_true","pred_mean","pred_median","n_peptide","n_pos","pred_min","pred_max","longest_pos","n_pos_10","frac_0_0.2","frac_0.2_0.4","frac_0.4_0.6","frac_0.6_0.8","frac_0.8_1"
"CUTTED361","FALSE","(60,710]",3,0.0113636363636364,0.189578373816091,0.14677641911826,88,1,0.0253189734633671,0.504926331389653,1,0,0.625,0.295454545454545,0.0795454545454545,0,0
"CUTTED362","FALSE","(60,710]",5,0.0454545454545455,0.265656003474966,0.272962015555525,66,3,0.0635054492861341,0.522008296122145,2,0,0.424242424242424,0.363636363636364,0.212121212121212,0,0
"CUTTED363","FALSE","(60,710]",2,0.145161290322581,0.300156897802702,0.228021362911944,62,9,0.0447669078818511,0.779838155862926,9,0,0.354838709677419,0.403225806451613,0.112903225806452,0.129032258064516,0
"CUTTED365","FALSE","(60,710]",3,0.0112359550561798,0.212935114829259,0.184416534733061,89,1,0.0311867738732577,0.562319890899436,1,0,0.528089887640449,0.370786516853933,0.101123595505618,0,0
"CUTTED366","FALSE","(26,36]",5,0,0.210557834178336,0.197828240602143,22,0,0.136199031781669,0.324219034346866,0,0,0.5,0.5,0,0,0
"CUTTED367","FALSE","(60,710]",1,0.189189189189189,0.248304749351524,0.18947518182153,111,21,0.0123276247566249,0.810362047954805,20,1,0.531531531531532,0.252252252252252,0.126126126126126,0.0630630630630631,0.027027027027027
"CUTTED368","FALSE","[11,19]",3,0,0.296379583935971,0.273064413450489,9,0,0.202809191625783,0.380204367822696,0,0,0,1,0,0,0
"CUTTED369","FALSE","(60,710]",5,0.495145631067961,0.468337862735086,0.49973262885134,103,51,0.112207699652453,0.878705554044907,11,1,0.0776699029126214,0.281553398058252,0.436893203883495,0.184466019417476,0.0194174757281553
"CUTTED37","FALSE","[11,19]",1,0,0.0517492373743629,0.0392676424711389,9,0,0.0348655952537229,0.152177439717726,0,0,1,0,0,0,0
"CUTTED370","FALSE","(36,60]",4,0.2,0.371425772835209,0.403680765619181,30,6,0.0980030799469117,0.649619415339008,5,0,0.233333333333333,0.266666666666667,0.433333333333333,0.0666666666666667,0
"CUTTED371","FALSE","(36,60]",5,0.142857142857143,0.307122361581226,0.228701761896203,35,5,0.0902735389081619,0.7706386783608,5,0,0.257142857142857,0.542857142857143,0.142857142857143,0.0571428571428571,0
"CUTTED372","FALSE","(36,60]",3,0.0882352941176471,0.350009626874639,0.340899861907947,34,3,0.146123009503746,0.557119425988147,2,0,0.0588235294117647,0.617647058823529,0.323529411764706,0,0
"CUTTED373","FALSE","(19,26]",2,0.0625,0.285900734879406,0.221035040692567,16,1,0.106526975173943,0.524705372417013,1,0,0.375,0.3125,0.3125,0,0
"CUTTED374","FALSE","(26,36]",2,0,0.227236195863589,0.226805534476422,20,0,0.0971678696503619,0.344939458210419,0,0,0.35,0.65,0,0,0
"CUTTED376","FALSE","[11,19]",3,0,0.160989883580604,0.163366258190596,9,0,0.071464108240962,0.28822171464108,0,0,0.777777777777778,0.222222222222222,0,0,0
"CUTTED377","FALSE","(60,710]",2,0.192307692307692,0.298335393587902,0.230544514711286,52,10,0.0629813039804254,0.696616062101681,6,0,0.384615384615385,0.346153846153846,0.173076923076923,0.0961538461538462,0
"CUTTED378","FALSE","(19,26]",2,0,0.320500509912295,0.318553593294294,12,0,0.246821948493611,0.405763796115104,0,0,0,0.916666666666667,0.0833333333333333,0,0
"CUTTED379","FALSE","(19,26]",3,1,0.744534002981249,0.773792257093256,12,12,0.518727698286573,0.895190966814362,12,1,0,0,0.166666666666667,0.333333333333333,0.5
"CUTTED38","FALSE","(19,26]",5,0,0.149261547017851,0.155109542394172,11,0,0.0321038165793698,0.252128396751814,0,0,0.818181818181818,0.181818181818182,0,0,0
"CUTTED380","FALSE","(19,26]",3,0,0.162722113273148,0.161094409101447,13,0,0.0970945262850551,0.22085901766126,0,0,0.923076923076923,0.0769230769230769,0,0,0
"CUTTED381","FALSE","(36,60]",4,0.148936170212766,0.325086578335267,0.282589482979829,47,7,0.110594377266031,0.66157066129706,3,0,0.297872340425532,0.319148936170213,0.340425531914894,0.0425531914893617,0
"CUTTED382","FALSE","(26,36]",4,0,0.200745433615251,0.181242580199567,24,0,0.044842372437401,0.386873027600006,0,0,0.583333333333333,0.416666666666667,0,0,0
"CUTTED383","FALSE","(26,36]",3,0.142857142857143,0.306515450186629,0.239536738483845,21,3,0.0741000825597864,0.624512194832001,3,0,0.333333333333333,0.380952380952381,0.19047619047619,0.0952380952380952,0
"CUTTED384","FALSE","(26,36]",1,0.347826086956522,0.349125444073392,0.259636695532009,23,8,0.0803055715578755,0.663915352539621,8,0,0.217391304347826,0.434782608695652,0.130434782608696,0.217391304347826,0
"CUTTED386","FALSE","(19,26]",5,0,0.291691458092258,0.330293798761865,11,0,0.188109366049147,0.377019123876826,0,0,0.181818181818182,0.818181818181818,0,0,0
"CUTTED387","FALSE","(19,26]",3,0,0.282217816163731,0.248321111099222,17,0,0.137713416538101,0.485213958947194,0,0,0.294117647058824,0.529411764705882,0.176470588235294,0,0
"CUTTED388","FALSE","(26,36]",3,0.5,0.436974340247969,0.477493834819474,26,13,0.0838493969379327,0.67857817266606,7,0,0.269230769230769,0.115384615384615,0.269230769230769,0.346153846153846,0
"CUTTED39","FALSE","(19,26]",2,0.133333333333333,0.346994082570833,0.329622867593396,15,2,0.168292489836337,0.52999300694136,2,0,0.133333333333333,0.533333333333333,0.333333333333333,0,0
"CUTTED390","FALSE","[11,19]",5,0,0.288283301428078,0.294408028206801,9,0,0.184694957447248,0.365989683455732,0,0,0.222222222222222,0.777777777777778,0,0,0
"CUTTED391","FALSE","(36,60]",4,0.0408163265306122,0.211952322703941,0.147328329226012,49,2,0.0806784639797138,0.534646363418005,2,0,0.693877551020408,0.163265306122449,0.142857142857143,0,0
"CUTTED393","FALSE","(60,710]",3,0.0657276995305164,0.227165830131615,0.188865947942562,213,14,0.0154102086074635,0.706275936039208,11,1,0.52112676056338,0.328638497652582,0.117370892018779,0.0328638497652582,0
"CUTTED394","FALSE","[11,19]",2,0.125,0.313995511638838,0.25846574404747,8,1,0.0918155303402547,0.678931875064699,1,0,0.375,0.25,0.25,0.125,0
"CUTTED395","FALSE","(36,60]",5,0.0217391304347826,0.321383989643664,0.348221846998963,46,1,0.093509267220944,0.569281476102431,1,0,0.152173913043478,0.58695652173913,0.260869565217391,0,0
"CUTTED396","FALSE","[11,19]",4,0.222222222222222,0.38139802489307,0.378105341419999,9,2,0.190790201175965,0.565355379608679,1,0,0.111111111111111,0.444444444444444,0.444444444444444,0,0
"CUTTED397","FALSE","(36,60]",2,0.483870967741935,0.434697805893252,0.435637787444127,31,15,0.15794494289987,0.782740071453956,15,1,0.32258064516129,0.129032258064516,0.225806451612903,0.32258064516129,0
"CUTTED398","FALSE","(60,710]",2,0,0.19594208699693,0.162531001256879,64,0,0.040739186031567,0.428941064362209,0,0,0.609375,0.34375,0.046875,0,0
"CUTTED399","FALSE","(36,60]",1,0.0392156862745098,0.311380720987972,0.288967530582761,51,2,0.128724008790367,0.562196514081887,2,0,0.117647058823529,0.686274509803922,0.196078431372549,0,0
"CUTTED4","FALSE","(19,26]",4,0,0.298013133220906,0.370059518061509,13,0,0.0914251320498628,0.492917494279454,0,0,0.230769230769231,0.615384615384615,0.153846153846154,0,0
"CUTTED40","FALSE","(60,710]",5,0.270588235294118,0.394484815679432,0.385815570262494,85,23,0.0458761547114205,0.8779665724201,19,1,0.2,0.364705882352941,0.258823529411765,0.117647058823529,0.0588235294117647
"CUTTED400","FALSE","(19,26]",5,0,0.24829375196097,0.276799897748775,15,0,0.0725611657394031,0.43490376295843,0,0,0.4,0.466666666666667,0.133333333333333,0,0
"CUTTED401","FALSE","(19,26]",3,0,0.263867692111519,0.218644362956649,12,0,0.119494685333391,0.497567804498339,0,0,0.333333333333333,0.416666666666667,0.25,0,0
"CUTTED403","FALSE","(19,26]",5,0,0.228372044554869,0.221170329524129,13,0,0.145736841476408,0.353837876635982,0,0,0.384615384615385,0.615384615384615,0,0,0
"CUTTED406","FALSE","(36,60]",1,0,0.173666191214264,0.170781781097415,30,0,0.0709285180093707,0.316094420540761,0,0,0.633333333333333,0.366666666666667,0,0,0
"CUTTED407","FALSE","(26,36]",4,0,0.192335488710437,0.205404739520868,25,0,0.0340078250863761,0.360756608089741,0,0,0.48,0.52,0,0,0
"CUTTED408","FALSE","(26,36]",3,0,0.182388366397166,0.172487348307805,19,0,0.0817858790805592,0.273873612375336,0,0,0.684210526315789,0.315789473684211,0,0,0
"CUTTED409","FALSE","(26,36]",4,0.476190476190476,0.481556178314891,0.480021599794476,21,10,0.300936136468225,0.683623645961055,6,0,0,0.285714285714286,0.571428571428571,0.142857142857143,0
"CUTTED411","FALSE","[11,19]",1,1,0.680089540947241,0.698647507381251,10,10,0.504926405928631,0.788332081428401,10,1,0,0,0.2,0.8,0
"CUTTED412","FALSE","[11,19]",4,0,0.0878494221037347,0.0697494130926597,10,0,0.0363203294772744,0.21562214147158,0,0,0.9,0.1,0,0,0
"CUTTED413","FALSE","(36,60]",3,0.032258064516129,0.21690049785182,0.246987141845853,31,1,0.0327490091287058,0.501079844802807,1,0,0.451612903225806,0.451612903225806,0.0967741935483871,0,0
"CUTTED414","FALSE","(26,36]",4,0,0.208517740528021,0.226175989476062,20,0,0.109650111619539,0.32421961671186,0,0,0.4,0.6,0,0,0
"CUTTED415","FALSE","(19,26]",1,0,0.170765937378118,0.172219258492838,12,0,0.14608516713109,0.194852124023137,0,0,1,0,0,0,0
"CUTTED416","FALSE","(36,60]",3,0.5625,0.472935023793063,0.526081950897865,48,27,0.156733226438682,0.769005970974053,17,2,0.166666666666667,0.208333333333333,0.229166666666667,0.395833333333333,0
"CUTTED417","FALSE","(60,710]",5,0.166666666666667,0.30364081612354,0.247978796277034,60,10,0.0655748267964375,0.786658719794717,9,0,0.416666666666667,0.3,0.183333333333333,0.1,0
"CUTTED418","FALSE","(19,26]",5,0,0.316939160913001,0.29790926775577,15,0,0.216419383721123,0.406484755343823,0,0,0,0.866666666666667,0.133333333333333,0,0
"CUTTED419","FALSE","(19,26]",5,0.375,0.403425230373813,0.410140281402426,16,6,0.153045052291732,0.684923669699936,6,0,0.0625,0.4375,0.4375,0.0625,0
"CUTTED42","FALSE","(26,36]",4,0,0.209516263074811,0.197225247734223,20,0,0.099737780953407,0.499933563087226,0,0,0.5,0.45,0.05,0,0
"CUTTED420","FALSE","(19,26]",1,0.375,0.339377735280477,0.283612303222372,16,6,0.0718061934053644,0.70408519066375,6,0,0.5,0.0625,0.1875,0.25,0
"CUTTED422","FALSE","(26,36]",5,0,0.213314359550572,0.242656810689542,21,0,0.0549052684884631,0.382049078365076,0,0,0.285714285714286,0.714285714285714,0,0,0
"CUTTED424","FALSE","(26,36]",3,0,0.276835540189553,0.282689697205199,22,0,0.0864626322611632,0.458520910313927,0,0,0.318181818181818,0.409090909090909,0.272727272727273,0,0
"CUTTED425","FALSE","(26,36]",5,0,0.228243144616979,0.222098147220468,24,0,0.119725865796293,0.41968497608608,0,0,0.416666666666667,0.541666666666667,0.0416666666666667,0,0
"CUTTED427","FALSE","(19,26]",3,0.25,0.328552434349821,0.348649199058991,16,4,0.0883354235533535,0.590312490760207,4,0,0.3125,0.375,0.3125,0,0
"CUTTED428","FALSE","[11,19]",1,0.285714285714286,0.36585682958634,0.35547987236173,7,2,0.143990604018787,0.641597417538248,2,0,0.142857142857143,0.571428571428571,0,0.285714285714286,0
"CUTTED429","FALSE","(19,26]",2,0.0666666666666667,0.350744905853074,0.338645444560499,15,1,0.193330994647838,0.534727396963613,1,0,0.0666666666666667,0.733333333333333,0.2,0,0
"CUTTED43","FALSE","(19,26]",3,0.428571428571429,0.409085558785041,0.382327598452771,14,6,0.108658936317875,0.678035389983392,6,0,0.214285714285714,0.285714285714286,0.214285714285714,0.285714285714286,0
"CUTTED430","FALSE","[11,19]",3,0.285714285714286,0.291892248730676,0.191818976867139,7,2,0.0885287801815799,0.578243933241009,2,0,0.571428571428571,0,0.428571428571429,0,0
"CUTTED431","FALSE","[11,19]",3,0,0.165428652228116,0.148205595344493,5,0,0.108970759233937,0.306795303068932,0,0,0.8,0.2,0,0,0
"CUTTED432","FALSE","(60,710]",2,0.0714285714285714,0.295537502230982,0.278258112914089,84,6,0.0422631714952948,0.632515871345411,4,0,0.238095238095238,0.5,0.25,0.0119047619047619,0
"CUTTED433","FALSE","(19,26]",1,0,0.246566024048031,0.234198026579527,16,0,0.189903297018362,0.323057539812048,0,0,0.0625,0.9375,0,0,0
"CUTTED434","FALSE","(36,60]",1,0.170212765957447,0.250109426789136,0.157057223859086,47,8,0.0427292862080501,0.729208959177822,8,0,0.531914893617021,0.212765957446809,0.191489361702128,0.0638297872340425,0
"CUTTED435","FALSE","[11,19]",2,0,0.278717321644787,0.274448110331016,4,0,0.221616805301583,0.344356260615533,0,0,0,1,0,0,0
"CUTTED436","FALSE","(26,36]",2,0,0.229447547489387,0.183689707100371,26,0,0.0656361459583041,0.488688258154625,0,0,0.538461538461538,0.307692307692308,0.153846153846154,0,0
"CUTTED437","FALSE","[11,19]",2,0,0.293993513891338,0.292820124809355,4,0,0.276316038061108,0.314017767885535,0,0,0,1,0,0,0
"CUTTED438","FALSE","[11,19]",1,0,0.238124332340387,0.261663279915684,9,0,0.116590685573857,0.351181876199665,0,0,0.444444444444444,0.555555555555556,0,0,0
"CUTTED439","FALSE","[11,19]",3,0,0.269280217076163,0.26382420454797,6,0,0.135254951806349,0.433613986834849,0,0,0.333333333333333,0.5,0.166666666666667,0,0
"CUTTED44","FALSE","(36,60]",1,0.258064516129032,0.392040128037243,0.396914119883538,31,8,0.0976635992816709,0.784090251061592,8,0,0.225806451612903,0.32258064516129,0.32258064516129,0.129032258064516,0
"CUTTED440","FALSE","(19,26]",5,0,0.0759933737702227,0.052954835697519,11,0,0.0330750054887127,0.221680056033028,0,0,0.909090909090909,0.0909090909090909,0,0,0
"CUTTED441","FALSE","[11,19]",1,1,0.805404510321483,0.804327781854968,6,6,0.704108831278071,0.915370592032342,6,0,0,0,0,0.5,0.5
"CUTTED442","FALSE","(19,26]",3,0.583333333333333,0.541634713953862,0.53697856431362,12,7,0.231681375136916,0.786718953587089,7,0,0,0.0833333333333333,0.5,0.416666666666667,0
"CUTTED443","FALSE","(26,36]",3,0.222222222222222,0.330225493998435,0.274664735867228,18,4,0.184811839318386,0.619476927142861,4,0,0.111111111111111,0.611111111111111,0.222222222222222,0.0555555555555556,0
"CUTTED444","FALSE","(60,710]",3,0.10989010989011,0.265669826942565,0.215119838277873,273,30,0.0514121646448728,0.817663439786492,10,1,0.454212454212454,0.366300366300366,0.106227106227106,0.0695970695970696,0.00366300366300366
"CUTTED445","FALSE","(26,36]",5,0,0.224308613934202,0.234290011109164,19,0,0.0429750257843292,0.48392608740728,0,0,0.473684210526316,0.421052631578947,0.105263157894737,0,0
"CUTTED446","FALSE","(60,710]",4,0.0245901639344262,0.208077830317177,0.176419674294941,122,3,0.0364702745297468,0.584247350989694,2,0,0.565573770491803,0.327868852459016,0.10655737704918,0,0
"CUTTED447","FALSE","(60,710]",2,0.236842105263158,0.362695285577769,0.36159947134982,76,18,0.0897563372247205,0.719335808394666,10,1,0.144736842105263,0.5,0.315789473684211,0.0394736842105263,0
"CUTTED448","FALSE","(26,36]",2,0.32,0.389702624988029,0.367052428835823,25,8,0.118532375711484,0.680767018997992,7,0,0.16,0.4,0.28,0.16,0
"CUTTED449","FALSE","(19,26]",2,0,0.14044452458032,0.148113752736863,12,0,0.0642564379019831,0.19750325011717,0,0,1,0,0,0,0
"CUTTED45","FALSE","(60,710]",4,0,0.197907026585088,0.187723647719734,64,0,0.0697198536396643,0.45143024081558,0,0,0.578125,0.40625,0.015625,0,0
"CUTTED450","FALSE","[11,19]",4,0.625,0.493228121209694,0.539034132475542,8,5,0.203079873206836,0.665842526527579,4,0,0,0.25,0.5,0.25,0
"CUTTED451","FALSE","(60,710]",1,0.116666666666667,0.304082517131143,0.270942158828269,60,7,0.0901733171623825,0.614225114804278,3,0,0.266666666666667,0.45,0.25,0.0333333333333333,0
"CUTTED452","FALSE","(36,60]",5,0.260869565217391,0.337973965535843,0.283742456809965,46,12,0.0612391716797508,0.646925563828992,9,0,0.369565217391304,0.239130434782609,0.239130434782609,0.152173913043478,0
"CUTTED453","FALSE","(60,710]",5,0.121739130434783,0.289387645170101,0.26046995760966,115,14,0.0769006836033717,0.615403324125962,6,0,0.252173913043478,0.556521739130435,0.182608695652174,0.00869565217391304,0
"CUTTED455","FALSE","(19,26]",3,0,0.276583403521097,0.28629118741884,16,0,0.0768213643446088,0.474225918990226,0,0,0.3125,0.5,0.1875,0,0
"CUTTED456","FALSE","(60,710]",4,0.123456790123457,0.269905312779837,0.250110460822518,81,10,0.0506334042329315,0.572764006142194,4,0,0.395061728395062,0.345679012345679,0.259259259259259,0,0
"CUTTED457","FALSE","[11,19]",4,0,0.348805366858895,0.355625778099293,10,0,0.259974264092787,0.400262821735886,0,0,0,0.9,0.1,0,0
"CUTTED458","FALSE","[11,19]",5,0.375,0.435682441240331,0.381307196380914,8,3,0.286962586255492,0.605363269041599,3,0,0,0.625,0.25,0.125,0
"CUTTED459","FALSE","(26,36]",3,0.142857142857143,0.326496537214648,0.278771658043249,21,3,0.146383923364414,0.677895139712285,3,0,0.19047619047619,0.523809523809524,0.238095238095238,0.0476190476190476,0
"CUTTED460","FALSE","(26,36]",4,0.08,0.177721983559744,0.140205821393521,25,2,0.0573974412183947,0.514565604623491,2,0,0.84,0.04,0.12,0,0
"CUTTED462","FALSE","(60,710]",2,0.0625,0.237190867836973,0.205739599464105,112,7,0.0593302933291787,0.57252334660914,4,0,0.473214285714286,0.419642857142857,0.107142857142857,0,0
"CUTTED463","FALSE","(60,710]",5,0.12280701754386,0.271324549775512,0.256045239432582,57,7,0.0303588350843874,0.748353760137897,7,0,0.473684210526316,0.315789473684211,0.105263157894737,0.105263157894737,0
"CUTTED464","FALSE","(19,26]",3,0.375,0.388038154269429,0.423481418046537,16,6,0.13106210115424,0.681917233203796,6,0,0.375,0.0625,0.25,0.3125,0
"CUTTED465","FALSE","(19,26]",5,0,0.216741258650386,0.168384163507026,15,0,0.095540283514411,0.478515745799201,0,0,0.666666666666667,0.2,0.133333333333333,0,0
"CUTTED466","FALSE","[11,19]",5,0,0.13052657318579,0.11977936014257,6,0,0.0934055483511637,0.203757995479457,0,0,0.833333333333333,0.166666666666667,0,0,0
"CUTTED467","FALSE","[11,19]",5,0,0.353966181060487,0.337942272625194,3,0,0.306782450871957,0.41717381968431,0,0,0,0.666666666666667,0.333333333333333,0,0
"CUTTED468","FALSE","[11,19]",5,0,0.186685639943374,0.196062371435578,8,0,0.0478794163646524,0.312112725778129,0,0,0.5,0.5,0,0,0
"CUTTED469","FALSE","(60,710]",2,0.037037037037037,0.258470199213487,0.23087911215708,54,2,0.0758001320933222,0.553166626308901,1,0,0.425925925925926,0.37037037037037,0.203703703703704,0,0
"CUTTED47","FALSE","[11,19]",3,0.5,0.429334945040432,0.429334945040432,2,1,0.356236818230857,0.502433071850008,1,0,0,0.5,0.5,0,0
"CUTTED470","FALSE","(19,26]",5,0.666666666666667,0.506129835930701,0.53520953833717,15,10,0.318198193034795,0.61557769334855,8,0,0,0.133333333333333,0.733333333333333,0.133333333333333,0
"CUTTED471","FALSE","(60,710]",2,0.313432835820896,0.427403913789411,0.396387419072356,67,21,0.152018386442318,0.748200502014997,13,1,0.0298507462686567,0.477611940298507,0.313432835820896,0.17910447761194,0
"CUTTED472","FALSE","(26,36]",3,0,0.145522482171625,0.14998572884,24,0,0.0497065498836164,0.209977188198735,0,0,0.916666666666667,0.0833333333333333,0,0,0
"CUTTED473","FALSE","(36,60]",2,0,0.193783846554053,0.210053420898268,29,0,0.0711767997943524,0.380128888877927,0,0,0.448275862068966,0.551724137931034,0,0,0
"CUTTED474","FALSE","(60,710]",3,0.507936507936508,0.482605736835916,0.508114753298235,63,32,0.0522504229140471,0.848667041966302,13,1,0.0952380952380952,0.285714285714286,0.349206349206349,0.222222222222222,0.0476190476190476
"CUTTED475","FALSE","(26,36]",3,0.111111111111111,0.401839305360012,0.41593708814517,18,2,0.224418546351417,0.528570640114248,2,0,0,0.333333333333333,0.666666666666667,0,0
"CUTTED476","FALSE","(60,710]",3,0.0609756097560976,0.254967724754894,0.205364103220443,82,5,0.0157651872625292,0.535675176584322,2,0,0.475609756097561,0.280487804878049,0.24390243902439,0,0
"CUTTED478","FALSE","(60,710]",4,0.25,0.386776227443618,0.337710567194537,56,14,0.0672852848245554,0.890703950352555,9,0,0.0714285714285714,0.535714285714286,0.25,0.107142857142857,0.0357142857142857
